8b980e9c-2c8b-424c-a6b2-ba56e446dedd,1.2
3884b545-6d6d-4a20-aebb-ec9ac8f86093,8.716666666666667
826f872a-1057-431a-b056-5c92a12b5366,16.2
aa7a29f5-4822-4c94-b091-5f5b61d9646c,8.25
b244962d-ebe5-4a12-9a6b-0791711010d3,21.033333333333335
42b8505b-20f4-45b4-93b1-842d1e12518c,6.2
9646b85e-fb3b-4207-a68b-8be6a4c66021,20.2
3bceb35c-e7f5-479e-8c17-3fb680ba07af,6.333333333333333
c9d8f907-057f-4846-b665-b33ce993f8f9,6.0
02c279cb-2a9e-449c-8a19-a7a6b6352dc0,18.4
78da3d2c-8546-465d-81bc-932093df7f09,13.366666666666667
1f2c0b49-e950-4590-a22b-b6b0960c68aa,14.416666666666666
e7b4e29b-ab33-4a53-bc5c-45523574755f,2.75
f83468e0-26bd-47a4-a796-21c48971e8c5,1380.0666666666666
a4e47440-c900-41ec-b5c7-6292938f70bc,32.81666666666667
b4ef97a0-6d79-4f0b-abc7-86357d351871,2.3333333333333335
adef9542-6ab7-475c-812e-0587de8c93e0,21.866666666666667
5d82290f-9231-4aef-9324-36c917c98109,14.433333333333334
086571d4-8f8b-4e32-9b03-e1db914796e7,5.866666666666666
6ea987c7-7679-4104-afaf-f8615267ea97,22.366666666666667
8697b97a-b8a6-4ec8-be5f-7b2cf38157b0,0.9166666666666666
f797a47a-af48-4497-b58c-5c821cdbfcfc,28.683333333333334
f0542a82-dbf7-4b98-987c-8e8c4062b827,7.9
b7d0c287-66a8-46c5-80fc-c3e3aedfe3b6,16.766666666666666
1a42b903-1f3d-4aa3-9441-75c1e5ae932e,15.8
5719bc62-c32b-46ba-8a82-ac644bc06e51,14.25
7b88d996-568c-421d-ab67-380fbd823d7b,8.083333333333334
52954e86-e01a-4287-8dc6-c52772a73af1,13.633333333333333
375434ab-018e-4773-a9d3-e292e0d8b96a,3.566666666666667
d9c3e379-6b85-436b-af5c-045ad5eb7faf,0.03333333333333333
fe46f218-8f66-4eef-ba40-2e64542907d3,8.466666666666667
de3a80ae-5ee9-44fc-a41f-f612bf1cf1f3,3.0833333333333335
c432984c-1bf8-4e7f-9cc5-b53769eb024a,7.483333333333333
b527b8ca-e9c6-42bf-b1b7-f1f8dbbe4c66,16.116666666666667
d03c864a-1142-40fd-8abe-46b201bc13b7,6.983333333333333
2a3fc905-d3a3-49cb-88a0-5afb3de91caa,12.483333333333333
5b0c1a02-4a25-4147-b6f2-f6a035a19011,8.783333333333333
ae374e28-5646-4b64-ac9d-02a59d2adbf0,4.333333333333333
b4ca0910-ca3b-45a2-94b1-dbd7e9972ac9,4.383333333333334
8a0f2215-ebc9-426a-a952-374544649567,7.7
6d775341-723d-43fa-b94b-690562b34942,14.333333333333334
a72ec902-56ed-4f57-95cc-0731ad897d0a,1.3166666666666667
515d26ea-4fcb-43f5-9d4e-180f1951d205,2.4
eccea0d7-341a-4189-8d68-02d2e1f50606,6.983333333333333
c0f1c791-f121-4c23-b264-6d1b7084bb23,5.616666666666666
b0c9e016-b6eb-472f-bfb2-c6dcca28681a,7.616666666666666
b8bb8933-1726-472b-91eb-990eb45373e6,6.783333333333333
f8656991-3cfa-4b8f-b31d-685481d2897b,8.7
7331d1e2-b529-4ca4-b76a-92a8097f1cac,17.983333333333334
2a1c83ce-1d63-40b1-9ad0-fff4ebcf1a3d,8.616666666666667
ef908915-1305-4006-88b6-50230c2e0004,5.366666666666666
6a0b6ab2-0dca-4fc8-a397-6c256618aff2,38.983333333333334
9a1c96c8-d1f3-4bd2-b61d-2d4f3afd6118,6.4
5802207c-7222-40c6-a4ed-cc537ea4967b,10.533333333333333
744897db-f1b9-4977-b8ac-fbe644d75b55,7.25
ac368fcb-42de-4a41-be12-3b28b6aae41d,20.7
1273db10-d19e-402d-ae94-80e7bbdc9219,0.2833333333333333
d12975f5-b9c0-49f8-ab98-d73046d18833,16.166666666666668
661781a5-7834-4aea-9e27-92832e37c9ef,16.366666666666667
b5a83138-eaad-43a1-b838-60231ca446c7,6.233333333333333
90627784-146f-4070-be54-afd5c27d14c9,11.583333333333334
569bec1e-4bf6-47c4-b5ba-8ca7775f9c70,5.65
